Country Code (ISO3),Crop,Item Code (CPC),clipped_PA_surf,total_surf,yield,price
AFG,alfalfa,01912,101.86643981933594,174.08534,,
AFG,almond,01371,2055.85693359375,6001.171,1742.0,
AFG,aniseetc,01654,722.5402221679688,1172.7765,704.0,
AFG,apple,01341,3059.924560546875,9298.334,10556.0,
AFG,apricot,01343,1906.5670166015625,5826.899,6378.7,
AFG,artichoke,01216,0.1543152630329132,0.23620692,,
AFG,asparagus,01211,0.1368868798017501,0.21006258,,
AFG,banana,01312,16.479389190673828,17.712723,12687.326315789474,600.6999999999999
AFG,barley,0115,14701.4501953125,96544.5,1528.4,862.4
AFG,bean,01701,70.21344757080078,325.16797,1562.73,1180.675
AFG,beetfor,01801,2.638190269470215,4.4703245,16839.7,965.1
AFG,berrynes,01355.90,398.2262268066406,828.3183,4099.7,
AFG,broadbean,01702,0.4092904031276703,3.6360507,2022.3166666666664,1088.1
AFG,buckwheat,01192,0.895677924156189,1.4306772,,
AFG,cabbagefor,01212,0.0,0.0,17572.441666666666,277.85
AFG,cabbage,01212,34.376556396484375,83.74726,17572.441666666666,277.85
AFG,carrotfor,01251,0.0,0.0,13045.65,722.1999999999999
AFG,carrot,01251,63.408302307128906,122.267815,13045.65,722.1999999999999
AFG,castor,01447,0.2381569743156433,0.50409776,,
AFG,cauliflower,01213,2.308315753936768,7.919676,,
AFG,cerealnes,01199.01,0.4137181937694549,3.7664943,,
AFG,cherry,01344.02,6.11164665222168,14.866257,,
AFG,chickpea,01703,11.14404582977295,44.082577,,
AFG,chilleetc,01231,1.0250498056411743,2.0471659,6726.175,1242.1
AFG,citrusnes,01329,24.29041862487793,42.17724,9147.5,
AFG,cotton,01921.01,13917.140625,70721.81,1320.6,408.8
AFG,cucumberetc,01232,59.0308723449707,113.18953,14003.34,778.5
AFG,date,01314,39.88487243652344,69.43313,6005.742857142858,1103.2
AFG,eggplant,01233,3.9276680946350098,9.852764,13908.78888888889,551.7
AFG,fig,01315,180.69970703125,366.3661,5929.9,
AFG,fornes,01919.96,368.5584106445313,617.05707,,
AFG,fruitnes,01319,1236.97119140625,3265.7988,,
AFG,garlic,01252,4.499661922454834,11.621388,9704.7,545.1
AFG,grapefruitetc,01321,0.62583988904953,1.0840821,,
AFG,grape,01330,8761.263671875,28846.172,9825.0,1715.4
AFG,grassnes,01919.91,234.76882934570312,398.69583,,
AFG,greenbean,01241.90,19.95220184326172,34.060677,6485.990909090909,1372.85
AFG,greenbroadbean,01243,0.1484028249979019,0.30553976,,
AFG,greenpea,01242,5.402015686035156,20.96961,4026.9666666666662,827.2
AFG,groundnut,0142,54.3111457824707,120.65146,1034.35,765.4375
AFG,hazelnut,01374,9.00255012512207,16.834112,,
AFG,jutelikefiber,01922.02,0.4910147190093994,1.6728994,,
AFG,jute,01922.01,0.1699281334877014,1.604837,,
AFG,kiwi,01352,1.0760810375213623,2.1277158,,
AFG,legumenes,01290.90,0.0,0.0,8995.0,205.2
AFG,lemonlime,01322,12.459118843078612,24.849228,7351.771428571429,1410.2
AFG,lentil,01704,38.65386199951172,91.38467,,
AFG,lettuce,01214,1.7131701707839966,3.3364172,14676.0,354.95
AFG,linseed,01441,3081.32763671875,8397.591,904.3,
AFG,maizefor,0112,161.0523681640625,488.28308,2237.4,488.3
AFG,maize,0112,20556.880859375,143388.0,2237.4,488.3
AFG,mango,01316,6.363540172576904,14.784206,9477.3,849.6833333333334
AFG,melonetc,01229,5861.89990234375,14374.831,10754.8,865.7
AFG,millet,0118,945.354248046875,3112.7178,1577.1,516.9125
AFG,mixedgrass,01919.93,171.36679077148438,959.82526,,
AFG,nutnes,01379.90,184.8390350341797,552.1099,838.7,
AFG,oats,0117,0.8497089147567749,1.5589007,,
AFG,oilseedfor,01449.90,0.0,0.0,1045.23,267.7
AFG,oilseednes,01449.90,0.0631140619516372,0.33563802,1045.23,267.7
AFG,okra,01239.01,4.455141544342041,17.45304,6426.614285714286,1075.9499999999998
AFG,olive,01450,312.9678955078125,2190.9854,3503.0,
AFG,onion,01253.02,2549.864990234375,7601.439,17755.2,997.525
AFG,orange,01323,156.51498413085938,380.91556,5814.4,1111.3
AFG,papaya,01317,0.234266996383667,0.90679085,15320.35,934.6
AFG,peachetc,01345,834.0335693359375,2480.3652,10085.4,
AFG,pear,01342.01,151.1595001220703,459.91068,8000.0,
AFG,pea,01705,562.4465942382812,2942.671,1331.925,3178.1
AFG,pepper,01651,5.400429725646973,9.011294,,
AFG,pimento,01652,14.223715782165527,52.368107,2326.735714285714,3890.7
AFG,pistachio,01375,94.01722717285156,317.62036,1297.2,
AFG,plum,01346,449.5998840332031,1292.3502,8653.9,
AFG,popcorn,0112,0.0,0.0,2237.4,488.3
AFG,potato,01510,5544.92578125,51687.855,15875.0,758.8285714285714
AFG,pulsenes,01709.90,9709.931640625,57149.54,585.1,237.3
AFG,pumpkinetc,01235,12.11867618560791,30.543783,13497.536363636364,406.65
AFG,quince,01342.02,1.735446214675903,4.2317743,,
AFG,rapeseed,01443,292.047607421875,537.83105,,
AFG,rice,0113,24760.859375,151391.34,4625.0,777.86
AFG,rootnes,01599.10,4.560506820678711,16.484615,,
AFG,ryefor,0116,0.0,0.0,,
AFG,rye,0116,1.3868162631988523,3.3570914,,
AFG,safflower,01446,19.807796478271484,43.109974,,
AFG,sesame,01444,8169.255859375,21947.246,858.1,1016.525
AFG,sorghumfor,0114,0.0,0.0,952.7346153846154,537.4100000000001
AFG,sorghum,0114,5.8251824378967285,15.0637865,952.7346153846154,537.4100000000001
AFG,sourcherry,01344.01,3.905575037002564,8.916769,,
