Country Code (ISO3),Crop,Item Code (CPC),clipped_PA_surf,total_surf,yield,price
AFG,alfalfa,01912,122.84049987792967,174.08534,,
AFG,almond,01371,4278.13134765625,6001.171,1742.0,
AFG,aniseetc,01654,426.0671691894531,1172.7765,704.0,
AFG,apple,01341,6447.01513671875,9298.334,10556.0,
AFG,apricot,01343,4104.8466796875,5826.899,6378.7,
AFG,artichoke,01216,0.1783218830823898,0.23620692,,
AFG,asparagus,01211,0.1583477407693863,0.21006258,,
AFG,banana,01312,16.80793571472168,17.712723,12687.326315789474,600.6999999999999
AFG,barley,0115,24252.115234375,96544.5,1528.4,862.4
AFG,bean,01701,174.5313720703125,325.16797,1562.73,1180.675
AFG,beetfor,01801,3.5174036026000977,4.4703245,16839.7,965.1
AFG,berrynes,01355.90,454.76373291015625,828.3183,4099.7,
AFG,broadbean,01702,2.388747215270996,3.6360507,2022.3166666666664,1088.1
AFG,buckwheat,01192,1.124093770980835,1.4306772,,
AFG,cabbagefor,01212,0.0,0.0,17572.441666666666,277.85
AFG,cabbage,01212,55.87362289428711,83.74726,17572.441666666666,277.85
AFG,carrotfor,01251,0.0,0.0,13045.65,722.1999999999999
AFG,carrot,01251,89.19943237304688,122.267815,13045.65,722.1999999999999
AFG,castor,01447,0.3418432474136352,0.50409776,,
AFG,cauliflower,01213,4.191122531890869,7.919676,,
AFG,cerealnes,01199.01,2.5018727779388428,3.7664943,,
AFG,cherry,01344.02,10.6080904006958,14.866257,,
AFG,chickpea,01703,19.34918785095215,44.082577,,
AFG,chilleetc,01231,1.4633705615997314,2.0471659,6726.175,1242.1
AFG,citrusnes,01329,18.571069717407227,42.17724,9147.5,
AFG,cotton,01921.01,20493.10546875,70721.81,1320.6,408.8
AFG,cucumberetc,01232,84.55677032470703,113.18953,14003.34,778.5
AFG,date,01314,48.968505859375,69.43313,6005.742857142858,1103.2
AFG,eggplant,01233,5.896189212799072,9.852764,13908.78888888889,551.7
AFG,fig,01315,205.8212890625,366.3661,5929.9,
AFG,fornes,01919.96,477.9244079589844,617.05707,,
AFG,fruitnes,01319,2314.953125,3265.7988,,
AFG,garlic,01252,8.17702865600586,11.621388,9704.7,545.1
AFG,grapefruitetc,01321,0.7788588404655457,1.0840821,,
AFG,grape,01330,19612.607421875,28846.172,9825.0,1715.4
AFG,grassnes,01919.91,314.9901123046875,398.69583,,
AFG,greenbean,01241.90,26.535551071166992,34.060677,6485.990909090909,1372.85
AFG,greenbroadbean,01243,0.2304448187351226,0.30553976,,
AFG,greenpea,01242,10.64000415802002,20.96961,4026.9666666666662,827.2
AFG,groundnut,0142,72.2500228881836,120.65146,1034.35,765.4375
AFG,hazelnut,01374,12.625358581542969,16.834112,,
AFG,jutelikefiber,01922.02,0.9266886115074158,1.6728994,,
AFG,jute,01922.01,1.072269082069397,1.604837,,
AFG,kiwi,01352,1.4557913541793823,2.1277158,,
AFG,legumenes,01290.90,0.0,0.0,8995.0,205.2
AFG,lemonlime,01322,16.635343551635742,24.849228,7351.771428571429,1410.2
AFG,lentil,01704,63.65730285644531,91.38467,,
AFG,lettuce,01214,2.2714591026306152,3.3364172,14676.0,354.95
AFG,linseed,01441,5394.28564453125,8397.591,904.3,
AFG,maizefor,0112,320.8549499511719,488.28308,2237.4,488.3
AFG,maize,0112,27018.912109375,143388.0,2237.4,488.3
AFG,mango,01316,9.536398887634276,14.784206,9477.3,849.6833333333334
AFG,melonetc,01229,8893.8857421875,14374.831,10754.8,865.7
AFG,millet,0118,1373.250244140625,3112.7178,1577.1,516.9125
AFG,mixedgrass,01919.93,516.9102783203125,959.82526,,
AFG,nutnes,01379.90,391.6539916992188,552.1099,838.7,
AFG,oats,0117,1.2443647384643557,1.5589007,,
AFG,oilseedfor,01449.90,0.0,0.0,1045.23,267.7
AFG,oilseednes,01449.90,0.252711683511734,0.33563802,1045.23,267.7
AFG,okra,01239.01,8.73681926727295,17.45304,6426.614285714286,1075.9499999999998
AFG,olive,01450,441.835205078125,2190.9854,3503.0,
AFG,onion,01253.02,5087.23046875,7601.439,17755.2,997.525
AFG,orange,01323,234.16140747070312,380.91556,5814.4,1111.3
AFG,papaya,01317,0.4674052000045776,0.90679085,15320.35,934.6
AFG,peachetc,01345,1769.9931640625,2480.3652,10085.4,
AFG,pear,01342.01,262.1390991210937,459.91068,8000.0,
AFG,pea,01705,800.6201782226562,2942.671,1331.925,3178.1
AFG,pepper,01651,7.097338676452637,9.011294,,
AFG,pimento,01652,27.36552619934082,52.368107,2326.735714285714,3890.7
AFG,pistachio,01375,35.13416290283203,317.62036,1297.2,
AFG,plum,01346,915.2909545898438,1292.3502,8653.9,
AFG,popcorn,0112,0.0,0.0,2237.4,488.3
AFG,potato,01510,8245.556640625,51687.855,15875.0,758.8285714285714
AFG,pulsenes,01709.90,13892.9013671875,57149.54,585.1,237.3
AFG,pumpkinetc,01235,18.007888793945312,30.543783,13497.536363636364,406.65
AFG,quince,01342.02,3.095541477203369,4.2317743,,
AFG,rapeseed,01443,394.8387756347656,537.83105,,
AFG,rice,0113,25931.4921875,151391.34,4625.0,777.86
AFG,rootnes,01599.10,8.560079574584961,16.484615,,
AFG,ryefor,0116,0.0,0.0,,
AFG,rye,0116,2.4774534702301025,3.3570914,,
AFG,safflower,01446,32.768333435058594,43.109974,,
AFG,sesame,01444,13972.3349609375,21947.246,858.1,1016.525
AFG,sorghumfor,0114,0.0,0.0,952.7346153846154,537.4100000000001
AFG,sorghum,0114,9.563148498535156,15.0637865,952.7346153846154,537.4100000000001
AFG,sourcherry,01344.01,6.213066577911377,8.916769,,
AFG,soybean,0141,33.46485900878906,37.140472,1589.7,723.55
AFG,spicenes,01699,671.6201171875,1035.6982,1.4,
AFG,spinach,01215,3.1207854747772217,5.659625,,
AFG,stonefruitnes,01349.20,179.71835327148438,458.76437,7048.9,
AFG,strawberry,01354,1.1987123489379885,1.6314101,,
AFG,sugarbeet,01801,211.7872314453125,649.2134,16839.7,965.1
AFG,sugarcane,01802,532.6265258789062,1681.9014,34248.7,352.2333333333333
AFG,sunflower,01445,323.6138000488281,506.71582,1120.8,
AFG,sweetpotato,01530,3.206427574157715,3.4691129,10542.459090909091,308.7857142857143
AFG,tangetc,01324,25.808958053588867,46.311134,,
AFG,tea,01620,2.2906599044799805,2.9489262,,
AFG,tobacco,01970,0.2863686978816986,0.96663916,1323.095238095238,495.4
AFG,tomato,01234,130.74929809570312,203.6352,14157.226315789472,847.8833333333333
AFG,tropicalnes,01319,24.713747024536133,48.22566,,
AFG,turnipfor,01251,0.0,0.0,13045.65,722.1999999999999
AFG,vegetablenes,01290.90,100.79335021972656,156.2694,8995.0,205.2
AFG,vegfor,01290.90,27808.6953125,156152.44,8995.0,205.2
AFG,walnut,01376,399.1665649414063,745.4596,2356.3,
